Year,Month,Day,Hour,Value
2021,02,15,14,10.01
2021,02,15,15,3.84
2021,02,15,16,1.96
2021,02,15,17,1.95
2021,02,15,18,5
2021,02,15,19,25
2021,02,15,20,43.7
2021,02,15,21,45.59
2021,02,15,22,42.1
2021,02,15,23,21.69
2021,02,15,24,2.35
2021,02,16,1,1.95
2021,02,16,2,1.95
2021,02,16,3,1.94
2021,02,16,4,1
2021,02,16,5,1.01
2021,02,16,6,1.95
2021,02,16,7,2
2021,02,16,8,15.12
2021,02,16,9,33.19
2021,02,16,10,33.51
2021,02,16,11,27.2
2021,02,16,12,15
2021,02,16,13,12.44
2021,02,16,14,12.44
2021,02,16,15,12
2021,02,16,16,12.19
2021,02,16,17,25
2021,02,16,18,39.7
2021,02,16,19,53.2
2021,02,16,20,68.25
2021,02,16,21,61.24
2021,02,16,22,50.03
2021,02,16,23,48.25
2021,02,16,24,43.05
2021,02,17,1,42.01
2021,02,17,2,41.36
2021,02,17,3,40
2021,02,17,4,37.4
2021,02,17,5,38.04
2021,02,17,6,38.83
2021,02,17,7,41.83
2021,02,17,8,53.36
2021,02,17,9,60.25
2021,02,17,10,61.27
2021,02,17,11,56.1
2021,02,17,12,48.14
2021,02,17,13,39.95
2021,02,17,14,35.69
2021,02,17,15,29
2021,02,17,16,26.7
2021,02,17,17,26.62
2021,02,17,18,30.19
2021,02,17,19,40.7
2021,02,17,20,52.47
2021,02,17,21,57.6
2021,02,17,22,48.37
2021,02,17,23,35.69
2021,02,17,24,24.76
2021,02,18,1,21.75
2021,02,18,2,8.95
2021,02,18,3,5.02
2021,02,18,4,3.74
2021,02,18,5,5.21
2021,02,18,6,10.2
2021,02,18,7,24.2
2021,02,18,8,35.5
2021,02,18,9,46.19
2021,02,18,10,48.33
2021,02,18,11,46.47
2021,02,18,12,44.05
2021,02,18,13,40.01
2021,02,18,14,43.52
2021,02,18,15,38
2021,02,18,16,38
2021,02,18,17,38
2021,02,18,18,46.98
2021,02,18,19,55.72
2021,02,18,20,61.16
2021,02,18,21,60
2021,02,18,22,52.75
2021,02,18,23,50.47
2021,02,18,24,44.05
2021,02,19,1,25.67
2021,02,19,2,22.5
2021,02,19,3,17.75
2021,02,19,4,17.5
2021,02,19,5,17
2021,02,19,6,17.75
2021,02,19,7,20
2021,02,19,8,30
2021,02,19,9,38.01
2021,02,19,10,36.47
2021,02,19,11,25.18
2021,02,19,12,20
2021,02,19,13,17
2021,02,19,14,14
2021,02,19,15,8.19
2021,02,19,16,5.02
2021,02,19,17,5.02
2021,02,19,18,15
2021,02,19,19,23.13
2021,02,19,20,38.33
2021,02,19,21,41.2
2021,02,19,22,38.01
2021,02,19,23,24.69
2021,02,19,24,17.04
2021,02,20,1,1.36
2021,02,20,2,1
2021,02,20,3,0.55
2021,02,20,4,0.44
2021,02,20,5,0.44
2021,02,20,6,0.16
2021,02,20,7,0.16
2021,02,20,8,0.32
2021,02,20,9,0.44
2021,02,20,10,1
2021,02,20,11,1.2
2021,02,20,12,0.44
2021,02,20,13,0.16
2021,02,20,14,0.16
2021,02,20,15,0.16
2021,02,20,16,0.16
2021,02,20,17,0.16
2021,02,20,18,1
2021,02,20,19,1.95
2021,02,20,20,5.6
2021,02,20,21,9.32
2021,02,20,22,10
2021,02,20,23,7.28
2021,02,20,24,5
2021,02,21,1,3.5
2021,02,21,2,1.95
2021,02,21,3,1.95
2021,02,21,4,1.95
2021,02,21,5,1.95
2021,02,21,6,1.95
2021,02,21,7,1.95
2021,02,21,8,1.95
2021,02,21,9,1.95
2021,02,21,10,1.95
2021,02,21,11,3.5
2021,02,21,12,6.23
2021,02,21,13,3.5
2021,02,21,14,6.95
2021,02,21,15,5.55
2021,02,21,16,2
2021,02,21,17,1.95
2021,02,21,18,1.95
2021,02,21,19,6.7
2021,02,21,20,13.4
2021,02,21,21,23.9
2021,02,21,22,22.32
2021,02,21,23,10
2021,02,21,24,7.19
2021,02,22,1,30
2021,02,22,2,19.8
2021,02,22,3,19.32
2021,02,22,4,19.8
2021,02,22,5,20
2021,02,22,6,25.1
2021,02,22,7,30.55
2021,02,22,8,39.48
2021,02,22,9,52.7
2021,02,22,10,55.04
2021,02,22,11,39.97
2021,02,22,12,35.64
2021,02,22,13,35.5
2021,02,22,14,35.5
2021,02,22,15,32.51
2021,02,22,16,32.05
2021,02,22,17,35.13
2021,02,22,18,45.03
2021,02,22,19,64.01
2021,02,22,20,65.68
2021,02,22,21,61.16
2021,02,22,22,58.01
2021,02,22,23,49.3
2021,02,22,24,44.1
2021,02,23,1,41.71
2021,02,23,2,40.13
2021,02,23,3,39.17
2021,02,23,4,37.73
2021,02,23,5,37.63
2021,02,23,6,39.06
2021,02,23,7,43.53
2021,02,23,8,55.27
2021,02,23,9,56.2
2021,02,23,10,56.2
2021,02,23,11,49.87
2021,02,23,12,41.86
2021,02,23,13,39.9
2021,02,23,14,38.9
2021,02,23,15,39
2021,02,23,16,34.01
2021,02,23,17,33.48
2021,02,23,18,40
2021,02,23,19,50
2021,02,23,20,58.03
2021,02,23,21,51.35
2021,02,23,22,44.49
2021,02,23,23,40.1
2021,02,23,24,35.22
2021,02,24,1,20.69
2021,02,24,2,18.19
2021,02,24,3,18.05
2021,02,24,4,14
2021,02,24,5,10.65
2021,02,24,6,17.08
2021,02,24,7,18.26
2021,02,24,8,26.39
2021,02,24,9,26.76
2021,02,24,10,35.69
2021,02,24,11,30.8
2021,02,24,12,23.64
2021,02,24,13,18.19
2021,02,24,14,10.1
2021,02,24,15,3.5
2021,02,24,16,1.95
2021,02,24,17,2
2021,02,24,18,15
2021,02,24,19,34
2021,02,24,20,51.83
2021,02,24,21,51.09
2021,02,24,22,43.59
2021,02,24,23,43.77
2021,02,24,24,36.7
2021,02,25,1,35.15
2021,02,25,2,35.08
2021,02,25,3,33.7
2021,02,25,4,33.3
2021,02,25,5,35.07
2021,02,25,6,38.66
2021,02,25,7,43.1
2021,02,25,8,54.44
2021,02,25,9,53.9
2021,02,25,10,49.81
2021,02,25,11,42.69
2021,02,25,12,42.21
2021,02,25,13,42.69
2021,02,25,14,42.21
2021,02,25,15,42.4
2021,02,25,16,46.23
2021,02,25,17,51.07
2021,02,25,18,55
2021,02,25,19,60
2021,02,25,20,65.73
2021,02,25,21,56.91
2021,02,25,22,53.5
2021,02,25,23,48.44
2021,02,25,24,43.34
2021,02,26,1,45.1
2021,02,26,2,41.8
2021,02,26,3,34.9
2021,02,26,4,33.95
2021,02,26,5,33.9
2021,02,26,6,40.1
2021,02,26,7,49
2021,02,26,8,53
2021,02,26,9,56.03
2021,02,26,10,55.51
2021,02,26,11,50.6
2021,02,26,12,45.56
2021,02,26,13,44.1
2021,02,26,14,40.19
2021,02,26,15,39
2021,02,26,16,40.14
2021,02,26,17,43.16
2021,02,26,18,51.33
2021,02,26,19,57.91
2021,02,26,20,57.53
2021,02,26,21,54.94
2021,02,26,22,48.65
2021,02,26,23,46.28
2021,02,26,24,42.71
2021,02,27,1,40
2021,02,27,2,32.99
2021,02,27,3,26.49
2021,02,27,4,25.15
2021,02,27,5,25.13
2021,02,27,6,25.05
2021,02,27,7,24.65
2021,02,27,8,25.05
2021,02,27,9,25.15
2021,02,27,10,27.85
2021,02,27,11,29.19
2021,02,27,12,27.85
2021,02,27,13,27.85
2021,02,27,14,28.91
2021,02,27,15,27.17
2021,02,27,16,25.05
2021,02,27,17,24.65
2021,02,27,18,25.15
2021,02,27,19,29.19
2021,02,27,20,38
2021,02,27,21,45.41
2021,02,27,22,40
2021,02,27,23,30.01
2021,02,27,24,25.91
2021,02,28,1,14.49
2021,02,28,2,14.41
2021,02,28,3,13.81
2021,02,28,4,13.13
2021,02,28,5,13.15
2021,02,28,6,13.81
2021,02,28,7,14.15
2021,02,28,8,14.41
2021,02,28,9,14.21
2021,02,28,10,14.49
2021,02,28,11,14.41
2021,02,28,12,14.15
2021,02,28,13,14.41
2021,02,28,14,15.85
2021,02,28,15,15.85
2021,02,28,16,13.81
2021,02,28,17,12.85
2021,02,28,18,14
2021,02,28,19,19
2021,02,28,20,32.9
2021,02,28,21,40.73
2021,02,28,22,39.17
2021,02,28,23,31.31
2021,02,28,24,26.3
2021,03,01,1,35.38
2021,03,01,2,32.9
2021,03,01,3,27.6
2021,03,01,4,26.6
2021,03,01,5,26.74
2021,03,01,6,27.6
2021,03,01,7,34.38
2021,03,01,8,47.7
2021,03,01,9,50
2021,03,01,10,53.21
2021,03,01,11,50
2021,03,01,12,43.1
2021,03,01,13,44.09
2021,03,01,14,40.34
2021,03,01,15,40.03
2021,03,01,16,39.08
2021,03,01,17,39.01
2021,03,01,18,41.24
2021,03,01,19,50
2021,03,01,20,64.39
2021,03,01,21,57.36
2021,03,01,22,50.85
2021,03,01,23,48.21
2021,03,01,24,44
2021,03,02,1,44.32
2021,03,02,2,43.89
2021,03,02,3,43.36
2021,03,02,4,42.14
2021,03,02,5,42.1
2021,03,02,6,47.27
2021,03,02,7,55.27
2021,03,02,8,60
2021,03,02,9,60.16
2021,03,02,10,58.73
2021,03,02,11,53.01
2021,03,02,12,48.22
2021,03,02,13,47.51
2021,03,02,14,46.63
2021,03,02,15,46.08
2021,03,02,16,46.2
2021,03,02,17,52.89
2021,03,02,18,56.76
2021,03,02,19,58.07
2021,03,02,20,78.62
2021,03,02,21,63.45
2021,03,02,22,59.89
2021,03,02,23,56.56
2021,03,02,24,52.86
2021,03,03,1,51
2021,03,03,2,44.72
2021,03,03,3,43.81
2021,03,03,4,43.93
2021,03,03,5,43.87
2021,03,03,6,49.38
2021,03,03,7,58.99
2021,03,03,8,67.04
2021,03,03,9,66.75
2021,03,03,10,58.2
2021,03,03,11,53.61
2021,03,03,12,51.01
2021,03,03,13,49
2021,03,03,14,46.51
2021,03,03,15,44.1
2021,03,03,16,44.9
2021,03,03,17,46.98
2021,03,03,18,56.36
2021,03,03,19,61.41
2021,03,03,20,70
2021,03,03,21,62.01
2021,03,03,22,58.99
2021,03,03,23,53
2021,03,03,24,52.28
2021,03,04,1,52.38
2021,03,04,2,46.14
2021,03,04,3,44.25
2021,03,04,4,43.39
2021,03,04,5,43.96
2021,03,04,6,46.47
2021,03,04,7,55.8
2021,03,04,8,62.01
2021,03,04,9,62.4
2021,03,04,10,64.38
2021,03,04,11,60.05
2021,03,04,12,56.45
2021,03,04,13,55
2021,03,04,14,53.98
2021,03,04,15,53.23
2021,03,04,16,53.49
2021,03,04,17,53.07
2021,03,04,18,56.09
2021,03,04,19,62.13
2021,03,04,20,66.14
2021,03,04,21,62.4
2021,03,04,22,62.3
2021,03,04,23,57.1
2021,03,04,24,53.75
2021,03,05,1,48.57
2021,03,05,2,44.25
2021,03,05,3,42.65
2021,03,05,4,42.03
2021,03,05,5,43.39
2021,03,05,6,46.01
2021,03,05,7,55.22
2021,03,05,8,62.24
2021,03,05,9,65.49
2021,03,05,10,63.24
2021,03,05,11,56.47
2021,03,05,12,53.78
2021,03,05,13,51.99
2021,03,05,14,48.99
2021,03,05,15,48.76
2021,03,05,16,44.06
2021,03,05,17,48.51
2021,03,05,18,52.34
2021,03,05,19,57.55
2021,03,05,20,65
2021,03,05,21,59.17
2021,03,05,22,55.34
2021,03,05,23,53.15
2021,03,05,24,48.17
2021,03,06,1,48
2021,03,06,2,42.51
2021,03,06,3,41.45
2021,03,06,4,40.8
2021,03,06,5,40.36
2021,03,06,6,40.46
2021,03,06,7,41.45
2021,03,06,8,44.55
2021,03,06,9,48.03
2021,03,06,10,45.61
2021,03,06,11,41.39
2021,03,06,12,39.95
2021,03,06,13,39.95
2021,03,06,14,39.95
2021,03,06,15,40
2021,03,06,16,39.75
2021,03,06,17,40.27
2021,03,06,18,48.64
2021,03,06,19,56.02
2021,03,06,20,58.87
2021,03,06,21,54.97
2021,03,06,22,52.88
2021,03,06,23,49.68
2021,03,06,24,46.22
2021,03,07,1,45.25
2021,03,07,2,43.38
2021,03,07,3,43.34
2021,03,07,4,43.44
2021,03,07,5,42.13
2021,03,07,6,43.85
2021,03,07,7,45.24
2021,03,07,8,44.48
2021,03,07,9,46
2021,03,07,10,47.32
2021,03,07,11,45.25
2021,03,07,12,45.45
2021,03,07,13,45.01
2021,03,07,14,45.8
2021,03,07,15,43.49
2021,03,07,16,40
2021,03,07,17,42.4
2021,03,07,18,47.67
2021,03,07,19,54.17
2021,03,07,20,60.91
2021,03,07,21,56.77
2021,03,07,22,54.27
2021,03,07,23,53
2021,03,07,24,48.99
2021,03,08,1,47.3
2021,03,08,2,45.5
2021,03,08,3,44.48
2021,03,08,4,43.02
2021,03,08,5,45
2021,03,08,6,50.06
2021,03,08,7,42.51
2021,03,08,8,58.02
2021,03,08,9,59.49
2021,03,08,10,61.37
2021,03,08,11,59.34
2021,03,08,12,57.73
2021,03,08,13,56.55
2021,03,08,14,55.68
2021,03,08,15,54.15
2021,03,08,16,55.41
2021,03,08,17,58.02
2021,03,08,18,57.12
2021,03,08,19,57.2
2021,03,08,20,61.79
2021,03,08,21,66.18
2021,03,08,22,59.16
2021,03,08,23,56.87
2021,03,08,24,54.25
2021,03,09,1,53.15
2021,03,09,2,46.66
2021,03,09,3,43.77
2021,03,09,4,43.09
2021,03,09,5,43.59
2021,03,09,6,48.26
2021,03,09,7,52.46
2021,03,09,8,59.18
2021,03,09,9,63.02
2021,03,09,10,63.02
2021,03,09,11,62
2021,03,09,12,59.7
2021,03,09,13,57.94
2021,03,09,14,56.47
2021,03,09,15,56.49
2021,03,09,16,56.78
2021,03,09,17,56.5
2021,03,09,18,59
2021,03,09,19,63.01
2021,03,09,20,75.01
2021,03,09,21,70
2021,03,09,22,61.7
2021,03,09,23,58.3
2021,03,09,24,56
2021,03,10,1,55.57
2021,03,10,2,53.46
2021,03,10,3,50.03
2021,03,10,4,49.04
2021,03,10,5,49
2021,03,10,6,53.08
2021,03,10,7,58.9
2021,03,10,8,69.9
2021,03,10,9,68.08
2021,03,10,10,62.37
2021,03,10,11,59.31
2021,03,10,12,55.93
2021,03,10,13,54.12
2021,03,10,14,51.94
2021,03,10,15,51.57
2021,03,10,16,48.71
2021,03,10,17,49.03
2021,03,10,18,54.78
2021,03,10,19,58.51
2021,03,10,20,61.38
2021,03,10,21,62.07
2021,03,10,22,59.83
2021,03,10,23,53.46
2021,03,10,24,50.75
2021,03,11,1,40.17
2021,03,11,2,37.64
2021,03,11,3,32.3
2021,03,11,4,27.43
2021,03,11,5,27.55
2021,03,11,6,27.48
2021,03,11,7,32.72
2021,03,11,8,47.78
2021,03,11,9,53.03
2021,03,11,10,52.22
2021,03,11,11,45.6
2021,03,11,12,42
2021,03,11,13,41.22
2021,03,11,14,38.99
2021,03,11,15,36.64
2021,03,11,16,33.04
2021,03,11,17,34.09
2021,03,11,18,38.97
2021,03,11,19,48.33
2021,03,11,20,56.59
2021,03,11,21,55.01
2021,03,11,22,52.03
2021,03,11,23,49.57
2021,03,11,24,45.4
2021,03,12,1,30.99
2021,03,12,2,29.41
2021,03,12,3,28.99
2021,03,12,4,26
2021,03,12,5,24.87
2021,03,12,6,28.99
2021,03,12,7,43.75
2021,03,12,8,52.39
2021,03,12,9,57.74
2021,03,12,10,52.01
2021,03,12,11,45
2021,03,12,12,36.57
2021,03,12,13,34.69
2021,03,12,14,30.43
2021,03,12,15,29.41
2021,03,12,16,31.82
2021,03,12,17,30.99
2021,03,12,18,41.53
2021,03,12,19,50.82
2021,03,12,20,55.01
2021,03,12,21,52.57
2021,03,12,22,52.01
2021,03,12,23,51.03
2021,03,12,24,46.88
2021,03,13,1,41.5
2021,03,13,2,29.5
2021,03,13,3,27.73
2021,03,13,4,26
2021,03,13,5,27.73
2021,03,13,6,26.92
2021,03,13,7,28.05
2021,03,13,8,28.28
2021,03,13,9,32.12
2021,03,13,10,29.01
2021,03,13,11,26.91
2021,03,13,12,23
2021,03,13,13,23.4
2021,03,13,14,19.9
2021,03,13,15,19.4
2021,03,13,16,5.41
2021,03,13,17,4.04
2021,03,13,18,16.83
2021,03,13,19,32.5
2021,03,13,20,45.99
2021,03,13,21,43.84
2021,03,13,22,43.19
2021,03,13,23,33.25
2021,03,13,24,31.57
2021,03,14,1,24.45
2021,03,14,2,22.2
2021,03,14,3,19.99
2021,03,14,4,17.2
2021,03,14,5,17.04
2021,03,14,6,14.79
2021,03,14,7,18.33
2021,03,14,8,18
2021,03,14,9,18
2021,03,14,10,19.91
2021,03,14,11,14.34
2021,03,14,12,14
2021,03,14,13,14
2021,03,14,14,10.07
2021,03,14,15,9.49
2021,03,14,16,5
2021,03,14,17,11
2021,03,14,18,25.8
2021,03,14,19,42.86
2021,03,14,20,56.56
2021,03,14,21,55.18
2021,03,14,22,49.86
2021,03,14,23,46.9
2021,03,14,24,44.1
2021,03,15,1,46.73
2021,03,15,2,41.04
2021,03,15,3,37.28
2021,03,15,4,35.03
2021,03,15,5,33.41
2021,03,15,6,40.92
2021,03,15,7,50.76
2021,03,15,8,54.01
2021,03,15,9,54.33
2021,03,15,10,52.64
2021,03,15,11,51.29
2021,03,15,12,50.42
2021,03,15,13,48.47
2021,03,15,14,46.24
2021,03,15,15,43.17
2021,03,15,16,40.27
2021,03,15,17,43.78
2021,03,15,18,48.27
2021,03,15,19,50.51
2021,03,15,20,57.94
2021,03,15,21,59.93
2021,03,15,22,55.9
2021,03,15,23,50.76
2021,03,15,24,48.94
2021,03,16,1,43.19
2021,03,16,2,39.59
2021,03,16,3,28.48
2021,03,16,4,27.38
2021,03,16,5,24.42
2021,03,16,6,25.8
2021,03,16,7,27.42
2021,03,16,8,41.57
2021,03,16,9,44.21
2021,03,16,10,39.96
2021,03,16,11,37.47
2021,03,16,12,35.85
2021,03,16,13,32.19
2021,03,16,14,30.57
2021,03,16,15,28.48
2021,03,16,16,26.76
2021,03,16,17,25.8
2021,03,16,18,26.83
2021,03,16,19,28.49
2021,03,16,20,46.9
2021,03,16,21,50.76
2021,03,16,22,48.34
2021,03,16,23,39.96
2021,03,16,24,27.93
2021,03,17,1,21.6
2021,03,17,2,17.09
2021,03,17,3,15.49
2021,03,17,4,15.2
2021,03,17,5,14.23
2021,03,17,6,15.05
2021,03,17,7,15.05
2021,03,17,8,24.6
2021,03,17,9,28.57
2021,03,17,10,23.4
2021,03,17,11,20.57
2021,03,17,12,15.4
2021,03,17,13,15.05
2021,03,17,14,13.2
2021,03,17,15,10.04
2021,03,17,16,8.75
2021,03,17,17,8.43
2021,03,17,18,11.76
2021,03,17,19,15.49
2021,03,17,20,21
2021,03,17,21,27
2021,03,17,22,22.3
2021,03,17,23,15.9
2021,03,17,24,15.6
2021,03,18,1,21.53
2021,03,18,2,21.89
2021,03,18,3,21.89
2021,03,18,4,21.89
2021,03,18,5,25.77
2021,03,18,6,24.57
2021,03,18,7,30
2021,03,18,8,38.01
2021,03,18,9,43.28
2021,03,18,10,37.03
2021,03,18,11,32.2
2021,03,18,12,34.93
2021,03,18,13,36.95
2021,03,18,14,37.03
2021,03,18,15,34.33
2021,03,18,16,29.01
2021,03,18,17,24.57
2021,03,18,18,25.97
2021,03,18,19,32.09
2021,03,18,20,43.53
2021,03,18,21,52.01
2021,03,18,22,44.9
2021,03,18,23,38.58
2021,03,18,24,34.57
2021,03,19,1,30.13
2021,03,19,2,26.82
2021,03,19,3,26.75
2021,03,19,4,26.75
2021,03,19,5,27.74
2021,03,19,6,27.87
2021,03,19,7,26.74
2021,03,19,8,30.65
2021,03,19,9,30.76
2021,03,19,10,30
2021,03,19,11,30
2021,03,19,12,27.87
2021,03,19,13,26.74
2021,03,19,14,26.74
2021,03,19,15,23.4
2021,03,19,16,23.13
2021,03,19,17,21.1
2021,03,19,18,23.13
2021,03,19,19,27.87
2021,03,19,20,37.47
2021,03,19,21,46.85
2021,03,19,22,46.57
2021,03,19,23,36.03
2021,03,19,24,30.76
2021,03,20,1,24.08
2021,03,20,2,20.6
2021,03,20,3,20.4
2021,03,20,4,19.99
2021,03,20,5,19.9
2021,03,20,6,19.98
2021,03,20,7,19.9
2021,03,20,8,19.9
2021,03,20,9,18.49
2021,03,20,10,18.28
2021,03,20,11,16.67
2021,03,20,12,13.01
2021,03,20,13,12.44
2021,03,20,14,16
2021,03,20,15,16.67
2021,03,20,16,16.1
2021,03,20,17,15.01
2021,03,20,18,18.49
2021,03,20,19,20.7
2021,03,20,20,30.65
2021,03,20,21,46.01
2021,03,20,22,45.27
2021,03,20,23,34.57
2021,03,20,24,29.42
2021,03,21,1,34.33
2021,03,21,2,26.24
2021,03,21,3,24.43
2021,03,21,4,23.99
2021,03,21,5,24.43
2021,03,21,6,23.99
2021,03,21,7,26.99
2021,03,21,8,24.01
2021,03,21,9,20.6
2021,03,21,10,19.99
2021,03,21,11,19.6
2021,03,21,12,19.99
2021,03,21,13,20.6
2021,03,21,14,23.4
2021,03,21,15,21.2
2021,03,21,16,20.6
2021,03,21,17,20
2021,03,21,18,21.55
2021,03,21,19,38.08
2021,03,21,20,53.23
2021,03,21,21,59.18
2021,03,21,22,54.8
2021,03,21,23,55.27
2021,03,21,24,50.1
2021,03,22,1,49.55
2021,03,22,2,48.74
2021,03,22,3,47.76
2021,03,22,4,47.01
2021,03,22,5,47.4
2021,03,22,6,50.56
2021,03,22,7,55
2021,03,22,8,56.03
2021,03,22,9,57.11
2021,03,22,10,54.86
2021,03,22,11,54.51
2021,03,22,12,54.37
2021,03,22,13,54.42
2021,03,22,14,54.81
2021,03,22,15,52.51
2021,03,22,16,51.01
2021,03,22,17,54.01
2021,03,22,18,57.01
2021,03,22,19,60.16
2021,03,22,20,74.69
2021,03,22,21,75
2021,03,22,22,65.43
2021,03,22,23,60.8
2021,03,22,24,56.31
2021,03,23,1,60.59
2021,03,23,2,56.57
2021,03,23,3,55
2021,03,23,4,55.01
2021,03,23,5,56.39
2021,03,23,6,58.66
2021,03,23,7,65.25
2021,03,23,8,74.37
2021,03,23,9,75.9
2021,03,23,10,69.2
2021,03,23,11,63.46
2021,03,23,12,60.98
2021,03,23,13,60.78
2021,03,23,14,60.48
2021,03,23,15,57.83
2021,03,23,16,57.76
2021,03,23,17,60.02
2021,03,23,18,64.64
2021,03,23,19,71.09
2021,03,23,20,80
2021,03,23,21,76.25
2021,03,23,22,72.62
2021,03,23,23,66.4
2021,03,23,24,64.57
2021,03,24,1,63.01
2021,03,24,2,62.34
2021,03,24,3,61.51
2021,03,24,4,61.47
2021,03,24,5,61.51
2021,03,24,6,61.83
2021,03,24,7,64.97
2021,03,24,8,74.21
2021,03,24,9,73.07
2021,03,24,10,67.39
2021,03,24,11,62.36
2021,03,24,12,62.36
2021,03,24,13,61.32
2021,03,24,14,61.14
2021,03,24,15,60
2021,03,24,16,58.07
2021,03,24,17,58.42
2021,03,24,18,61.32
2021,03,24,19,67
2021,03,24,20,84
2021,03,24,21,73.58
2021,03,24,22,67.22
2021,03,24,23,63.26
2021,03,24,24,61.52
2021,03,25,1,63.26
2021,03,25,2,62.87
2021,03,25,3,62.29
2021,03,25,4,62.24
2021,03,25,5,62.24
2021,03,25,6,62.36
2021,03,25,7,68.8
2021,03,25,8,70.54
2021,03,25,9,69.42
2021,03,25,10,67.04
2021,03,25,11,63.02
2021,03,25,12,62.79
2021,03,25,13,62.54
2021,03,25,14,62.36
2021,03,25,15,61.16
2021,03,25,16,59.07
2021,03,25,17,57.49
2021,03,25,18,62.01
2021,03,25,19,70.71
2021,03,25,20,80.62
2021,03,25,21,80.62
2021,03,25,22,71.84
2021,03,25,23,67.44
2021,03,25,24,65.01
2021,03,26,1,62.35
2021,03,26,2,61.11
2021,03,26,3,61.07
2021,03,26,4,61.07
2021,03,26,5,61
2021,03,26,6,61.01
2021,03,26,7,61.16
2021,03,26,8,65.81
2021,03,26,9,65.85
2021,03,26,10,64.51
2021,03,26,11,61.37
2021,03,26,12,59.18
2021,03,26,13,60.57
2021,03,26,14,60.16
2021,03,26,15,55.03
2021,03,26,16,50
2021,03,26,17,47.09
2021,03,26,18,59
2021,03,26,19,61.79
2021,03,26,20,69.01
2021,03,26,21,64.3
2021,03,26,22,61.16
2021,03,26,23,59.86
2021,03,26,24,53.99
2021,03,27,1,43
2021,03,27,2,38.09
2021,03,27,3,36
2021,03,27,4,34.4
2021,03,27,5,31
2021,03,27,6,34.21
2021,03,27,7,34.43
2021,03,27,8,31.24
2021,03,27,9,26.5
2021,03,27,10,34.2
2021,03,27,11,29.64
2021,03,27,12,31
2021,03,27,13,39.93
2021,03,27,14,34.6
2021,03,27,15,34.7
2021,03,27,16,34.27
2021,03,27,17,34.6
2021,03,27,18,42.4
2021,03,27,19,57.5
2021,03,27,20,66.1
2021,03,27,21,65
2021,03,27,22,61.16
2021,03,27,23,58.57
2021,03,27,24,54
2021,03,28,1,47.41
2021,03,28,2,38.62
2021,03,28,3,35.43
2021,03,28,4,35
2021,03,28,5,35.07
2021,03,28,6,36.07
2021,03,28,7,39.87
2021,03,28,8,44.44
2021,03,28,9,35.43
2021,03,28,10,34.99
2021,03,28,11,34.43
2021,03,28,12,33.6
2021,03,28,13,33.2
2021,03,28,14,32
2021,03,28,15,28.01
2021,03,28,16,19
2021,03,28,17,27
2021,03,28,18,35.92
2021,03,28,19,50.37
2021,03,28,20,55.4
2021,03,28,21,55.75
2021,03,28,22,53.75
2021,03,28,23,47.07
2021,03,29,1,39.07
2021,03,29,2,35.43
2021,03,29,3,33.18
2021,03,29,4,32
2021,03,29,5,31.98
2021,03,29,6,36.4
2021,03,29,7,52.42
2021,03,29,8,55.72
2021,03,29,9,59.2
2021,03,29,10,60.52
2021,03,29,11,60
2021,03,29,12,53.11
2021,03,29,13,49.79
2021,03,29,14,37
2021,03,29,15,28.55
2021,03,29,16,19.69
2021,03,29,17,22.94
2021,03,29,18,34.73
2021,03,29,19,43.1
2021,03,29,20,56.31
2021,03,29,21,68.15
2021,03,29,22,64.02
2021,03,29,23,59.18
2021,03,29,24,56
2021,03,30,1,47.08
2021,03,30,2,46.46
2021,03,30,3,44.65
2021,03,30,4,45.59
2021,03,30,5,46.27
2021,03,30,6,53.22
2021,03,30,7,61.51
2021,03,30,8,63.81
2021,03,30,9,64.08
2021,03,30,10,64.63
2021,03,30,11,56.68
2021,03,30,12,48.95
2021,03,30,13,45.29
2021,03,30,14,42.83
2021,03,30,15,39.89
2021,03,30,16,39.78
2021,03,30,17,41.79
2021,03,30,18,50.07
2021,03,30,19,56.82
2021,03,30,20,59.33
2021,03,30,21,67.93
2021,03,30,22,66.13
2021,03,30,23,60.14
2021,03,30,24,57.53
2021,03,31,1,56.58
2021,03,31,2,50.97
2021,03,31,3,50
2021,03,31,4,49.18
2021,03,31,5,48.33
2021,03,31,6,53.54
2021,03,31,7,61.51
2021,03,31,8,68.47
2021,03,31,9,69.53
2021,03,31,10,65.98
2021,03,31,11,56.81
2021,03,31,12,50.71
2021,03,31,13,49
2021,03,31,14,46.66
2021,03,31,15,43.09
2021,03,31,16,43.92
2021,03,31,17,42.2
2021,03,31,18,49.03
2021,03,31,19,55.4
2021,03,31,20,58.98
2021,03,31,21,64.01
2021,03,31,22,66.15
2021,03,31,23,60.98
2021,03,31,24,55.92
2021,04,01,1,54.38
2021,04,01,2,47.82
2021,04,01,3,43
2021,04,01,4,42.99
2021,04,01,5,42.88
2021,04,01,6,45.7
2021,04,01,7,49.65
2021,04,01,8,54.86
2021,04,01,9,61.13
2021,04,01,10,61.16
2021,04,01,11,55
2021,04,01,12,50.12
2021,04,01,13,47.24
2021,04,01,14,43.23
2021,04,01,15,41.67
2021,04,01,16,40.53
2021,04,01,17,42.99
2021,04,01,18,49.35
2021,04,01,19,57.19
2021,04,01,20,62.26
2021,04,01,21,66.41
2021,04,01,22,66.6
2021,04,01,23,63.51
2021,04,01,24,61.16
2021,04,02,1,58.89
2021,04,02,2,57.97
2021,04,02,3,55.94
