date,hour,class,type,p_mean_pred_eur_mwh,Price_EUR_MWh,k_anchor,mu_anchor,Source,TomorrowMean_EUR_MWh,LowQuantileUsed,ValleyHours,ValleyMult
2025-12-25,21,DOM_INV,DOM,84.68434864496747,145.10058842814777,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,22,DOM_INV,DOM,84.68434864496747,129.45647842754056,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,23,DOM_INV,DOM,84.68434864496747,115.69339346707169,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,0,LAB_INV,LAB,111.7673246483724,51.05861321466953,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,1,LAB_INV,LAB,111.7673246483724,46.2472368015106,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,2,LAB_INV,LAB,111.7673246483724,42.73879462044197,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,3,LAB_INV,LAB,111.7673246483724,40.67876009795874,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,4,LAB_INV,LAB,111.7673246483724,39.9612845684666,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,5,LAB_INV,LAB,111.7673246483724,42.56884873365155,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,6,LAB_INV,LAB,111.7673246483724,110.19971753725376,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,7,LAB_INV,LAB,111.7673246483724,132.45608656674986,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,8,LAB_INV,LAB,111.7673246483724,144.7213125409434,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,9,LAB_INV,LAB,111.7673246483724,144.15659979718234,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,10,LAB_INV,LAB,111.7673246483724,135.3705578172082,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,11,LAB_INV,LAB,111.7673246483724,127.43814981656125,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,12,LAB_INV,LAB,111.7673246483724,123.1734261839548,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,13,LAB_INV,LAB,111.7673246483724,120.52670466938116,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,14,LAB_INV,LAB,111.7673246483724,116.93506464318126,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,15,LAB_INV,LAB,111.7673246483724,116.46339841182517,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,16,LAB_INV,LAB,111.7673246483724,122.63458469033222,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,17,LAB_INV,LAB,111.7673246483724,137.06757999887162,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,18,LAB_INV,LAB,111.7673246483724,151.43902676751816,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,19,LAB_INV,LAB,111.7673246483724,162.73808681502396,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,20,LAB_INV,LAB,111.7673246483724,162.94910555768797,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,21,LAB_INV,LAB,111.7673246483724,151.50321908186467,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,22,LAB_INV,LAB,111.7673246483724,136.7005344043435,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-26,23,LAB_INV,LAB,111.7673246483724,122.68909822435526,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,0,SAT_INV,SAT,83.81262130061353,47.279075893483395,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,1,SAT_INV,SAT,83.81262130061353,42.57285845358824,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,2,SAT_INV,SAT,83.81262130061353,38.528659128833844,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,3,SAT_INV,SAT,83.81262130061353,36.34049126952254,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,4,SAT_INV,SAT,83.81262130061353,34.87361064518171,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,5,SAT_INV,SAT,83.81262130061353,34.64996345145137,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,6,SAT_INV,SAT,83.81262130061353,80.71927546893363,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,7,SAT_INV,SAT,83.81262130061353,86.60874986661159,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,8,SAT_INV,SAT,83.81262130061353,93.43533974235811,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,9,SAT_INV,SAT,83.81262130061353,99.32499958354097,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,10,SAT_INV,SAT,83.81262130061353,97.80553389495729,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,11,SAT_INV,SAT,83.81262130061353,89.6527393906974,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,12,SAT_INV,SAT,83.81262130061353,84.77945735199677,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
